Dia,RN_Demanda,Demanda,Recepcion,InventarioInicial,FaltanteAnterior,InventarioFinal,Faltante,Orden,q,RN_Tiempo,TiempoEntrega,DiaLlegada,CostoPedido,CostoMantenimiento,CostoFaltante,CostoTotal
1,0,311273,3,0,15,0,12,0,0,22,-1,000000,0,0,0,00,1,20,0,00,1,20
2,0,906392,6,0,12,0,6,0,22,22,0,155080,1,3,50,00,0,60,0,00,50,60
3,0,632632,4,22,28,0,24,0,0,22,-1,000000,0,0,0,00,2,40,0,00,2,40
4,0,536331,4,0,24,0,20,0,0,22,-1,000000,0,0,0,00,2,00,0,00,2,00
5,0,995641,8,0,20,0,12,0,0,22,-1,000000,0,0,0,00,1,20,0,00,1,20
6,0,386248,3,0,12,0,9,0,22,22,0,869517,3,9,50,00,0,90,0,00,50,90
7,0,469409,4,0,9,0,5,0,22,22,0,365694,2,9,50,00,0,50,0,00,50,50
8,0,908524,6,0,5,0,0,1,22,22,0,929250,3,11,50,00,0,00,25,00,75,00
9,0,573814,4,44,44,1,39,0,0,22,-1,000000,0,0,0,00,3,90,0,00,3,90
10,0,141273,2,0,39,0,37,0,0,22,-1,000000,0,0,0,00,3,70,0,00,3,70
11,0,936957,6,22,59,0,53,0,0,22,-1,000000,0,0,0,00,5,30,0,00,5,30
12,0,829234,5,0,53,0,48,0,0,22,-1,000000,0,0,0,00,4,80,0,00,4,80
13,0,077240,1,0,48,0,47,0,0,22,-1,000000,0,0,0,00,4,70,0,00,4,70
14,0,267799,3,0,47,0,44,0,0,22,-1,000000,0,0,0,00,4,40,0,00,4,40
15,0,698934,4,0,44,0,40,0,0,22,-1,000000,0,0,0,00,4,00,0,00,4,00
16,0,669340,4,0,40,0,36,0,0,22,-1,000000,0,0,0,00,3,60,0,00,3,60
17,0,758176,5,0,36,0,31,0,0,22,-1,000000,0,0,0,00,3,10,0,00,3,10
18,0,355729,3,0,31,0,28,0,0,22,-1,000000,0,0,0,00,2,80,0,00,2,80
19,0,672606,4,0,28,0,24,0,0,22,-1,000000,0,0,0,00,2,40,0,00,2,40
20,0,793251,5,0,24,0,19,0,0,22,-1,000000,0,0,0,00,1,90,0,00,1,90
21,0,366203,3,0,19,0,16,0,0,22,-1,000000,0,0,0,00,1,60,0,00,1,60
22,0,086695,1,0,16,0,15,0,0,22,-1,000000,0,0,0,00,1,50,0,00,1,50
23,0,331326,3,0,15,0,12,0,0,22,-1,000000,0,0,0,00,1,20,0,00,1,20
24,0,359450,3,0,12,0,9,0,22,22,0,330973,2,26,50,00,0,90,0,00,50,90
25,0,787532,5,0,9,0,4,0,22,22,0,465726,2,27,50,00,0,40,0,00,50,40
26,0,678039,4,22,26,0,22,0,0,22,-1,000000,0,0,0,00,2,20,0,00,2,20
27,0,072710,1,22,44,0,43,0,0,22,-1,000000,0,0,0,00,4,30,0,00,4,30
28,0,184997,2,0,43,0,41,0,0,22,-1,000000,0,0,0,00,4,10,0,00,4,10
29,0,132834,2,0,41,0,39,0,0,22,-1,000000,0,0,0,00,3,90,0,00,3,90
30,0,626709,4,0,39,0,35,0,0,22,-1,000000,0,0,0,00,3,50,0,00,3,50
31,0,914486,6,0,35,0,29,0,0,22,-1,000000,0,0,0,00,2,90,0,00,2,90
32,0,886425,6,0,29,0,23,0,0,22,-1,000000,0,0,0,00,2,30,0,00,2,30
33,0,407156,4,0,23,0,19,0,0,22,-1,000000,0,0,0,00,1,90,0,00,1,90
34,0,731654,5,0,19,0,14,0,0,22,-1,000000,0,0,0,00,1,40,0,00,1,40
35,0,343507,3,0,14,0,11,0,22,22,0,694666,2,37,50,00,1,10,0,00,51,10
36,0,174495,2,0,11,0,9,0,22,22,0,913613,3,39,50,00,0,90,0,00,50,90
37,0,224611,3,22,31,0,28,0,0,22,-1,000000,0,0,0,00,2,80,0,00,2,80
38,0,428894,4,0,28,0,24,0,0,22,-1,000000,0,0,0,00,2,40,0,00,2,40
39,0,488105,4,22,46,0,42,0,0,22,-1,000000,0,0,0,00,4,20,0,00,4,20
40,0,876576,5,0,42,0,37,0,0,22,-1,000000,0,0,0,00,3,70,0,00,3,70
41,0,640869,4,0,37,0,33,0,0,22,-1,000000,0,0,0,00,3,30,0,00,3,30
42,0,060426,1,0,33,0,32,0,0,22,-1,000000,0,0,0,00,3,20,0,00,3,20
43,0,909978,6,0,32,0,26,0,0,22,-1,000000,0,0,0,00,2,60,0,00,2,60
